,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
661,Ibiza,40.41888750824856,-3.674244028679829,La Raquetista,40.42046271831923,-3.6771653141330463,Tapas Restaurant
662,Ibiza,40.41888750824856,-3.674244028679829,Sazón-arte,40.41959436143268,-3.6771275953506923,Restaurant
663,Ibiza,40.41888750824856,-3.674244028679829,La Hoja,40.420226288091335,-3.6735019571240235,Spanish Restaurant
664,Ibiza,40.41888750824856,-3.674244028679829,Cines Renoir Retiro,40.420127963217816,-3.676062766430889,Movie Theater
665,Ibiza,40.41888750824856,-3.674244028679829,Barandales,40.41947789787251,-3.675319992036215,Spanish Restaurant
666,Ibiza,40.41888750824856,-3.674244028679829,La Montería,40.420308064026166,-3.677628503594477,Mediterranean Restaurant
667,Ibiza,40.41888750824856,-3.674244028679829,Fathe Pur,40.418165134200436,-3.6735083225160654,Indian Restaurant
668,Ibiza,40.41888750824856,-3.674244028679829,Pastelería Nunos,40.41671803942398,-3.676378654679091,Cupcake Shop
669,Ibiza,40.41888750824856,-3.674244028679829,Marcano,40.42039014809476,-3.675291538238526,Spanish Restaurant
670,Ibiza,40.41888750824856,-3.674244028679829,Levadura Madre,40.41701430218305,-3.6766482329797183,Bakery
671,Ibiza,40.41888750824856,-3.674244028679829,Re-Read,40.42156796664293,-3.675488304573263,Used Bookstore
672,Ibiza,40.41888750824856,-3.674244028679829,La Tasquería,40.42238601054716,-3.673697687593717,Spanish Restaurant
673,Ibiza,40.41888750824856,-3.674244028679829,Mercado de Ibiza,40.41835083351336,-3.677210018044372,Gastropub
674,Ibiza,40.41888750824856,-3.674244028679829,Taberna & Media,40.42076656206956,-3.6776592994297235,Restaurant
675,Ibiza,40.41888750824856,-3.674244028679829,Cosme,40.42253079371312,-3.6753822934123535,Spanish Restaurant
676,Ibiza,40.41888750824856,-3.674244028679829,Trenque Lauquen,40.41765396468883,-3.678525403460796,Argentinian Restaurant
677,Ibiza,40.41888750824856,-3.674244028679829,CASABASE,40.420487711166736,-3.6784895843409613,Bakery
678,Ibiza,40.41888750824856,-3.674244028679829,Casa de Fieras,40.419807,-3.6789658,Restaurant
679,Ibiza,40.41888750824856,-3.674244028679829,Vinos De Bellota,40.42067595716258,-3.679058690556566,Spanish Restaurant
680,Ibiza,40.41888750824856,-3.674244028679829,La Hora Del Vermut,40.419387,-3.674601,Gastropub
681,Ibiza,40.41888750824856,-3.674244028679829,Taberna Arzábal,40.42048735129334,-3.679371801408269,Spanish Restaurant
682,Ibiza,40.41888750824856,-3.674244028679829,Levél Veggie Bistro,40.41573017435576,-3.6776411533355713,Vegetarian / Vegan Restaurant
683,Ibiza,40.41888750824856,-3.674244028679829,KultO,40.41838587249439,-3.6782228944652724,Spanish Restaurant
684,Ibiza,40.41888750824856,-3.674244028679829,Kzen,40.42199521982147,-3.6766559305726085,Asian Restaurant
685,Ibiza,40.41888750824856,-3.674244028679829,Castelados,40.42070698286369,-3.6790904867593115,Spanish Restaurant
686,Ibiza,40.41888750824856,-3.674244028679829,El Pequeño Barco,40.42311252932071,-3.672729550337342,Seafood Restaurant
687,Ibiza,40.41888750824856,-3.674244028679829,Zoko,40.418842313259724,-3.6789829439199644,Restaurant
688,Ibiza,40.41888750824856,-3.674244028679829,Florida Retiro,40.41837386395928,-3.679842549066969,Gastropub
689,Ibiza,40.41888750824856,-3.674244028679829,A Japanese Kirikata,40.421448376229414,-3.6789918831772366,Restaurant
690,Ibiza,40.41888750824856,-3.674244028679829,Novotel Madrid Center,40.42163976743191,-3.672283767820545,Hotel
691,Ibiza,40.41888750824856,-3.674244028679829,La Mafia se sienta a la Mesa,40.41809412529329,-3.6724453188162314,Italian Restaurant
692,Ibiza,40.41888750824856,-3.674244028679829,La Despensa de Ibiza,40.417747,-3.671433,Spanish Restaurant
693,Ibiza,40.41888750824856,-3.674244028679829,La Goyesca II,40.421134496235815,-3.669372387125305,Spanish Restaurant
694,Ibiza,40.41888750824856,-3.674244028679829,El Refectorio de Ibiza,40.418044596298145,-3.670030988798453,Brewery
695,Ibiza,40.41888750824856,-3.674244028679829,Rodilla,40.421517,-3.672303,Sandwich Place
696,Ibiza,40.41888750824856,-3.674244028679829,El Horno de O'Donnell,40.42141018758998,-3.6722861456954092,Café
697,Ibiza,40.41888750824856,-3.674244028679829,Pinocchio,40.415505691837794,-3.6717496111036207,Italian Restaurant
698,Ibiza,40.41888750824856,-3.674244028679829,90 Grados,40.41642020430463,-3.669689555994425,Cocktail Bar
699,Ibiza,40.41888750824856,-3.674244028679829,El Paleto,40.41652201,-3.671766946,Spanish Restaurant
700,Ibiza,40.41888750824856,-3.674244028679829,Tramontana,40.41673041611995,-3.671205045585497,Pub
701,Ibiza,40.41888750824856,-3.674244028679829,Cafeteria Jumi-Rosa,40.41657708574875,-3.6695113555582384,Café
702,Ibiza,40.41888750824856,-3.674244028679829,Los Barriletes,40.421282,-3.669554,Spanish Restaurant
703,Jerónimos,40.413757394690066,-3.6850514182640266,Palacio de Velázquez,40.415139,-3.681975,Art Museum
704,Jerónimos,40.413757394690066,-3.6850514182640266,Parque del Retiro,40.41517879765204,-3.6814713478088374,Park
705,Jerónimos,40.413757394690066,-3.6850514182640266,Fuente de la Alcachofa,40.415393031703466,-3.6841059766098745,Fountain
706,Jerónimos,40.413757394690066,-3.6850514182640266,Bosque del Recuerdo,40.41182551314738,-3.68719375168439,Garden
707,Jerónimos,40.413757394690066,-3.6850514182640266,Monumento a Alfonso XII de España,40.41708118988738,-3.6831397416225222,Monument / Landmark
708,Jerónimos,40.413757394690066,-3.6850514182640266,Monumento del Ángel Caído,40.4111068943346,-3.6825182708443407,Monument / Landmark
709,Jerónimos,40.413757394690066,-3.6850514182640266,Plaza del Parterre,40.41522780909755,-3.687715530395508,Plaza
710,Jerónimos,40.413757394690066,-3.6850514182640266,Casón del Buen Retiro,40.41522780909755,-3.689056634902954,Art Museum
711,Jerónimos,40.413757394690066,-3.6850514182640266,Parque de Madrid,40.416667667785376,-3.688675277953734,Park
712,Jerónimos,40.413757394690066,-3.6850514182640266,Centro Deportivo Municipal La Chopera,40.412393255161554,-3.686192035675049,Athletics & Sports
713,Jerónimos,40.413757394690066,-3.6850514182640266,Sucre,40.41397476196289,-3.689303398132324,Tea Room
714,Jerónimos,40.413757394690066,-3.6850514182640266,Trattoria Arcangelo,40.41336961522739,-3.6902642454019836,Italian Restaurant
715,Jerónimos,40.413757394690066,-3.6850514182640266,Puerta de España de los Jardines del Buen Retiro,40.41670893194733,-3.6886239351394643,Park
716,Jerónimos,40.413757394690066,-3.6850514182640266,El 17 De Moreto,40.41287265988524,-3.6903099442346066,Gastropub
717,Jerónimos,40.413757394690066,-3.6850514182640266,Quiosco El Ancla Parque del Retiro,40.415980446354624,-3.683120621549787,Coffee Shop
718,Jerónimos,40.413757394690066,-3.6850514182640266,L'Academia,40.414813316035136,-3.6899862339730776,Coffee Shop
719,Jerónimos,40.413757394690066,-3.6850514182640266,Las Estatuas,40.41666890721952,-3.6848522940992776,Café
720,Jerónimos,40.413757394690066,-3.6850514182640266,Teraza Galapagos,40.418117951038205,-3.685386562967087,Snack Place
721,Jerónimos,40.413757394690066,-3.6850514182640266,dommo,40.416189862937614,-3.690021956807389,Office
722,Jerónimos,40.413757394690066,-3.6850514182640266,Torrenostra,40.414208530816225,-3.690413777278336,Mediterranean Restaurant
723,Jerónimos,40.413757394690066,-3.6850514182640266,Plaza De Honduras,40.415455661227405,-3.684235105622093,Plaza
724,Jerónimos,40.413757394690066,-3.6850514182640266,Bar El Mirador El Estanque,40.41570087500104,-3.6838437207564,Snack Place
725,Jerónimos,40.413757394690066,-3.6850514182640266,Cafetería Los Jerónimos,40.414066337579364,-3.6904136001225036,Diner
726,Jerónimos,40.413757394690066,-3.6850514182640266,Fuente Egipcia II,40.41563011003027,-3.683794140815735,Café
727,Jerónimos,40.413757394690066,-3.6850514182640266,Paellador,40.41482244252682,-3.6826327443122864,Paella Restaurant
728,Jerónimos,40.413757394690066,-3.6850514182640266,Monumento A Jacinto Benavente,40.415261,-3.687063,Outdoor Sculpture
729,Jerónimos,40.413757394690066,-3.6850514182640266,Estanque del Palacio de Cristal,40.41359639262738,-3.6818745821466052,Fountain
730,Jerónimos,40.413757394690066,-3.6850514182640266,The Oldest Tree In Madrid,40.415595,-3.688066,Tree
731,Jerónimos,40.413757394690066,-3.6850514182640266,Estanque del Retiro,40.416747026724046,-3.683858654920246,Lake
732,Jerónimos,40.413757394690066,-3.6850514182640266,Bar Mirador Ángel Caído,40.411286,-3.682372,Diner
733,Jerónimos,40.413757394690066,-3.6850514182640266,Paseo de las Estatuas,40.41666546228339,-3.687458038330078,Park
734,Jerónimos,40.413757394690066,-3.6850514182640266,El Paseo,40.416424,-3.680611,Snack Place
735,Jerónimos,40.413757394690066,-3.6850514182640266,Bar Fuente de la Rosaleda,40.411766287985124,-3.6799344420433044,Café
736,Jerónimos,40.413757394690066,-3.6850514182640266,Fuente de los Galapagos,40.41814807113491,-3.6854253027239032,Fountain
737,Niño Jesús,40.411616952318,-3.6733369357533623,Pazo de Coruña,40.41361328188346,-3.6746505312548474,Spanish Restaurant
738,Niño Jesús,40.411616952318,-3.6733369357533623,La Mordida De Pio,40.41367370964186,-3.674253652423196,Mexican Restaurant
739,Niño Jesús,40.411616952318,-3.6733369357533623,Jardines de Cecilio Rodríguez,40.41271436961524,-3.677826255610415,Garden
740,Niño Jesús,40.411616952318,-3.6733369357533623,CrossFit Krig Retiro,40.41110903508663,-3.67193062153981,Gym
741,Niño Jesús,40.411616952318,-3.6733369357533623,La Tierruca en El Retiro,40.41126262095118,-3.6711322691113772,Brewery
742,Niño Jesús,40.411616952318,-3.6733369357533623,Centro Deportivo SMP,40.414406129836806,-3.6709736655840794,Athletics & Sports
743,Niño Jesús,40.411616952318,-3.6733369357533623,Ayre Gran Hotel Colón,40.41314992677342,-3.669206785412109,Hotel
744,Niño Jesús,40.411616952318,-3.6733369357533623,Casa Santoña,40.41132894804058,-3.6710535102530657,Spanish Restaurant
745,Niño Jesús,40.411616952318,-3.6733369357533623,Zen Bamboo,40.41322544338411,-3.669783096156558,Asian Restaurant
746,Niño Jesús,40.411616952318,-3.6733369357533623,Ginos Dr Esquerdo 66,40.41376561895185,-3.6699056625366215,Italian Restaurant
747,Niño Jesús,40.411616952318,-3.6733369357533623,Supercor,40.40947426082295,-3.6759340279173864,Supermarket
748,Niño Jesús,40.411616952318,-3.6733369357533623,Mercadona,40.4092701691319,-3.67586328342181,Supermarket
749,Niño Jesús,40.411616952318,-3.6733369357533623,Restaurante Landania,40.408248928,-3.67466075,Mediterranean Restaurant
750,Niño Jesús,40.411616952318,-3.6733369357533623,La Fábrica de la Yaya,40.40849392030958,-3.676414010381552,Tapas Restaurant
751,Niño Jesús,40.411616952318,-3.6733369357533623,Restaurante La Parisiena,40.4085273038493,-3.6704395993375925,Spanish Restaurant
752,Niño Jesús,40.411616952318,-3.6733369357533623,Jazzville,40.409890219621914,-3.6711054762461637,Jazz Club
753,Niño Jesús,40.411616952318,-3.6733369357533623,Plaza Doctor Laguna,40.415109833765456,-3.6733191737824913,Plaza
754,Niño Jesús,40.411616952318,-3.6733369357533623,Caprabo,40.409705300454284,-3.6696992109418702,Grocery Store
755,Niño Jesús,40.411616952318,-3.6733369357533623,China City,40.41457856467919,-3.6699369024008117,Chinese Restaurant
756,Niño Jesús,40.411616952318,-3.6733369357533623,Decake,40.4110749574222,-3.6711689832485934,Dessert Shop
757,Niño Jesús,40.411616952318,-3.6733369357533623,Mallorca en Madrid,40.41226079039923,-3.668175784465537,Coffee Shop
758,Niño Jesús,40.411616952318,-3.6733369357533623,Pinocchio,40.415505691837794,-3.6717496111036207,Italian Restaurant
759,Niño Jesús,40.411616952318,-3.6733369357533623,La Piedra,40.4115115984521,-3.670407336469023,Plaza
760,Niño Jesús,40.411616952318,-3.6733369357533623,Cervecería Cruz Blanca,40.409047668744016,-3.669954000487602,Bar
761,Niño Jesús,40.411616952318,-3.6733369357533623,Habana64,40.413583517074585,-3.669911026954651,Cocktail Bar
762,Niño Jesús,40.411616952318,-3.6733369357533623,Cafetería Gost Lira,40.40853954133043,-3.6690504154715966,Coffee Shop
763,Recoletos,40.42460926005072,-3.6857336566896275,Amazónico,40.42383753262332,-3.6850245572738443,Restaurant
764,Recoletos,40.42460926005072,-3.6857336566896275,El Paraguas,40.42386542247894,-3.685813532393988,Spanish Restaurant
765,Recoletos,40.42460926005072,-3.6857336566896275,La Maquina Jorge Juan,40.42382256919969,-3.686157243920154,Spanish Restaurant
766,Recoletos,40.42460926005072,-3.6857336566896275,& Other Stories,40.426510155462935,-3.6864513368464404,Accessories Store
767,Recoletos,40.42460926005072,-3.6857336566896275,Ultramarinos Quintin,40.42388436145204,-3.6854034088389005,Restaurant
768,Recoletos,40.42460926005072,-3.6857336566896275,MAC Cosmetics,40.42539878170144,-3.687556200485783,Cosmetics Shop
769,Recoletos,40.42460926005072,-3.6857336566896275,Uniqlo,40.424982,-3.687198,Clothing Store
770,Recoletos,40.42460926005072,-3.6857336566896275,Federica & Co.,40.426082136275824,-3.684854386681638,Thrift / Vintage Store
771,Recoletos,40.42460926005072,-3.6857336566896275,La Giralda IV,40.423349301181304,-3.6867574466317414,Spanish Restaurant
772,Recoletos,40.42460926005072,-3.6857336566896275,MORE,40.42388443976496,-3.6838091221418963,Restaurant
773,Recoletos,40.42460926005072,-3.6857336566896275,Loewe,40.42522455316384,-3.687900462936981,Accessories Store
774,Recoletos,40.42460926005072,-3.6857336566896275,Museo Arqueológico Nacional (MAN),40.42325921497666,-3.688431683863512,History Museum
775,Recoletos,40.42460926005072,-3.6857336566896275,Numa,40.42332677352945,-3.6836398220709308,Italian Restaurant
776,Recoletos,40.42460926005072,-3.6857336566896275,Zara Home,40.42640861089549,-3.6863672631375324,Furniture / Home Store
777,Recoletos,40.42460926005072,-3.6857336566896275,Lux,40.4238433190922,-3.684846637626769,Spanish Restaurant
778,Recoletos,40.42460926005072,-3.6857336566896275,Zara,40.42640503064154,-3.6877887924669257,Clothing Store
779,Recoletos,40.42460926005072,-3.6857336566896275,Nike Store Serrano,40.4259637,-3.6880369,Sporting Goods Shop
780,Recoletos,40.42460926005072,-3.6857336566896275,La Tintorería II,40.423132523976015,-3.68525914801031,Liquor Store
781,Recoletos,40.42460926005072,-3.6857336566896275,Casa Dani,40.427095859479174,-3.6857193669863895,Tapas Restaurant
782,Recoletos,40.42460926005072,-3.6857336566896275,Canalla Bistro by Ricard Camarena,40.426057373983376,-3.688617396245811,Restaurant
783,Recoletos,40.42460926005072,-3.6857336566896275,Platea Madrid,40.426083288964996,-3.68866416486341,Tapas Restaurant
784,Recoletos,40.42460926005072,-3.6857336566896275,Los Gallos,40.42360857591356,-3.6863058165113634,Spanish Restaurant
785,Recoletos,40.42460926005072,-3.6857336566896275,Mercado de la Paz,40.42713220520718,-3.6856961473681604,Market
786,Recoletos,40.42460926005072,-3.6857336566896275,Goiko Grill,40.423163109748145,-3.682931882252744,Burger Joint
787,Recoletos,40.42460926005072,-3.6857336566896275,Numa Pompilio,40.423323,-3.684077,Italian Restaurant
788,Recoletos,40.42460926005072,-3.6857336566896275,Hotel Wellington,40.422255242414856,-3.684230730867949,Hotel
789,Recoletos,40.42460926005072,-3.6857336566896275,Kabuki Wellington,40.42189124807032,-3.6842165091037944,Japanese Restaurant
790,Recoletos,40.42460926005072,-3.6857336566896275,99 Sushi Bar,40.42659511541311,-3.6888195991425463,Japanese Restaurant
791,Recoletos,40.42460926005072,-3.6857336566896275,Ornella,40.423326402024166,-3.6841107506227373,Italian Restaurant
792,Recoletos,40.42460926005072,-3.6857336566896275,The Jungle Jazz Club By Amazónico,40.42384741443093,-3.6849348439859813,Jazz Club
793,Recoletos,40.42460926005072,-3.6857336566896275,Ikea,40.425139952547575,-3.6823774022403253,Furniture / Home Store
794,Recoletos,40.42460926005072,-3.6857336566896275,Aristocrazy Serrano Concept,40.42694974900875,-3.687624370043814,Jewelry Store
795,Recoletos,40.42460926005072,-3.6857336566896275,La Cocina De Maria Luisa,40.42351295845048,-3.681737967100161,Spanish Restaurant
796,Recoletos,40.42460926005072,-3.6857336566896275,La Maruca,40.42747655521919,-3.6839650810190783,Spanish Restaurant
797,Recoletos,40.42460926005072,-3.6857336566896275,StreetXO,40.427687702735966,-3.687255526702393,Restaurant
798,Recoletos,40.42460926005072,-3.6857336566896275,La Trainera,40.427213881,-3.685110459,Seafood Restaurant
799,Recoletos,40.42460926005072,-3.6857336566896275,Bump Green,40.422094,-3.68457,Restaurant
800,Recoletos,40.42460926005072,-3.6857336566896275,Babelia,40.423531233458256,-3.6863323213162427,Spanish Restaurant
801,Recoletos,40.42460926005072,-3.6857336566896275,Mamá Framboise Platea,40.425972295639724,-3.6891421026901496,Coffee Shop
802,Recoletos,40.42460926005072,-3.6857336566896275,Taqueria La Lupita,40.422424416498465,-3.6856000528064166,Mexican Restaurant
803,Recoletos,40.42460926005072,-3.6857336566896275,Massimo Dutti,40.427210093210725,-3.6873030694813873,Boutique
804,Recoletos,40.42460926005072,-3.6857336566896275,Plaza de Colón,40.42514086553938,-3.6901596200938935,Plaza
805,Recoletos,40.42460926005072,-3.6857336566896275,"Café de París, L' Entrecot",40.4217888286696,-3.686746541664355,Restaurant
806,Recoletos,40.42460926005072,-3.6857336566896275,Dingo,40.427247176993625,-3.6840717542142727,American Restaurant
807,Recoletos,40.42460926005072,-3.6857336566896275,Hotel Jardín de Recoletos,40.422124489254095,-3.6891995566158484,Hotel
808,Recoletos,40.42460926005072,-3.6857336566896275,Palazzo,40.42511311759939,-3.6823779210896026,Ice Cream Shop
809,Recoletos,40.42460926005072,-3.6857336566896275,El Rincón de Goya,40.42593566049613,-3.685287816748818,Spanish Restaurant
810,Recoletos,40.42460926005072,-3.6857336566896275,Restaurante Étimo by Begoña Fraire,40.42785,-3.684686,Restaurant
811,Recoletos,40.42460926005072,-3.6857336566896275,Christian Louboutin,40.421676993660824,-3.687064667648968,Shoe Store
812,Recoletos,40.42460926005072,-3.6857336566896275,Shikku,40.421415021676204,-3.6857966321991724,Japanese Restaurant
813,Goya,40.42505631445714,-3.6743303732626806,El Gran Barril,40.424551794594144,-3.6731258506053215,Spanish Restaurant
814,Goya,40.42505631445714,-3.6743303732626806,El Corte Inglés Libros,40.424890541890164,-3.6768118209932976,Bookstore
815,Goya,40.42505631445714,-3.6743303732626806,El Barril de Goya,40.424552621076735,-3.672621755574492,Seafood Restaurant
816,Goya,40.42505631445714,-3.6743303732626806,Holiday Gym,40.426284868454744,-3.6740444021086756,Gym / Fitness Center
817,Goya,40.42505631445714,-3.6743303732626806,Gourmet Experience,40.42484697931896,-3.6767433641453096,Gourmet Shop
818,Goya,40.42505631445714,-3.6743303732626806,Grosso Napoletano,40.42602629298819,-3.6770535074744846,Italian Restaurant
819,Goya,40.42505631445714,-3.6743303732626806,Carrefour Market,40.42639398294347,-3.6755584569383837,Supermarket
820,Goya,40.42505631445714,-3.6743303732626806,Le Petit Prince,40.42434811796015,-3.6741649425580265,French Restaurant
821,Goya,40.42505631445714,-3.6743303732626806,Masajes y Técnicas Orientales Hermosilla S. L.,40.42556842561736,-3.6721372604370117,Spa
822,Goya,40.42505631445714,-3.6743303732626806,Wizink Center - Palacio de Deportes de la Comunidad de Madrid (Wizink Center),40.423853267434524,-3.671815395355224,Basketball Stadium
823,Goya,40.42505631445714,-3.6743303732626806,El Pequeño Barco,40.42311252932071,-3.672729550337342,Seafood Restaurant
824,Goya,40.42505631445714,-3.6743303732626806,Viding,40.427872918599405,-3.6736856276790264,Gymnastics Gym
825,Goya,40.42505631445714,-3.6743303732626806,La Flor de Galicia,40.4269221341533,-3.673992683872902,Seafood Restaurant
826,Goya,40.42505631445714,-3.6743303732626806,Zara,40.42663274030213,-3.675241729160178,Clothing Store
827,Goya,40.42505631445714,-3.6743303732626806,Cosme,40.42253079371312,-3.6753822934123535,Spanish Restaurant
828,Goya,40.42505631445714,-3.6743303732626806,Tuk tuk,40.42613425891135,-3.672847618648666,Thai Restaurant
829,Goya,40.42505631445714,-3.6743303732626806,La Tasquería,40.42238601054716,-3.673697687593717,Spanish Restaurant
830,Goya,40.42505631445714,-3.6743303732626806,Casa del Libro,40.4244990528701,-3.6763062540013016,Bookstore
831,Goya,40.42505631445714,-3.6743303732626806,LUSH,40.42534518682694,-3.6745260508792623,Cosmetics Shop
832,Goya,40.42505631445714,-3.6743303732626806,Los Torreznos,40.42445,-3.672366,Tapas Restaurant
833,Goya,40.42505631445714,-3.6743303732626806,La Divina de Goya,40.424660063327764,-3.6725519851189117,Spanish Restaurant
834,Goya,40.42505631445714,-3.6743303732626806,Dealz,40.4259403261499,-3.6732231381333467,Discount Store
835,Goya,40.42505631445714,-3.6743303732626806,la gaditana,40.42486448041017,-3.670859723201479,Spanish Restaurant
836,Goya,40.42505631445714,-3.6743303732626806,El Fogón de Trifón,40.42714000032281,-3.6717371013425586,Spanish Restaurant
837,Goya,40.42505631445714,-3.6743303732626806,Plaza de Felipe II,40.42407118215651,-3.6744284893058694,Plaza
838,Goya,40.42505631445714,-3.6743303732626806,Ramen Shifu,40.42739329175855,-3.676827705120416,Ramen Restaurant
839,Goya,40.42505631445714,-3.6743303732626806,b3b woman studio,40.427441957528565,-3.675612116218762,Gymnastics Gym
840,Goya,40.42505631445714,-3.6743303732626806,Tim Hortons,40.425449708250206,-3.6743570072869014,Coffee Shop
841,Goya,40.42505631445714,-3.6743303732626806,SHALAKABULA,40.428642380718046,-3.6749512513593134,Spanish Restaurant
842,Goya,40.42505631445714,-3.6743303732626806,Rawcoco Green Bar,40.4261322084992,-3.678593865357075,Juice Bar
843,Goya,40.42505631445714,-3.6743303732626806,Restaurante El Buey,40.42531881257637,-3.677227482061503,Steakhouse
844,Goya,40.42505631445714,-3.6743303732626806,H&M,40.42650561857463,-3.675409555435181,Clothing Store
845,Goya,40.42505631445714,-3.6743303732626806,Plaza de Salvador Dalí,40.423929560248595,-3.6734627891512694,Plaza
846,Goya,40.42505631445714,-3.6743303732626806,La Tagliatella,40.424425913969834,-3.673252157055283,Italian Restaurant
847,Goya,40.42505631445714,-3.6743303732626806,El Corte Inglés,40.42447570277422,-3.675026611301306,Department Store
848,Goya,40.42505631445714,-3.6743303732626806,La Gaditana,40.425477866029695,-3.672520481729123,Tapas Restaurant
849,Goya,40.42505631445714,-3.6743303732626806,Cinco Sentidos,40.425100235655,-3.6725665005509276,Spanish Restaurant
850,Goya,40.42505631445714,-3.6743303732626806,Pasteleria Formentor,40.42601762648567,-3.677394390106201,Café
851,Goya,40.42505631445714,-3.6743303732626806,El Corte Inglés,40.425102887006425,-3.676868677139282,Department Store
852,Goya,40.42505631445714,-3.6743303732626806,Ayala Japón,40.427447526656636,-3.6766177773094864,Japanese Restaurant
853,Goya,40.42505631445714,-3.6743303732626806,Nuevo Teatro Alcalá,40.42332263413418,-3.678201038304533,Theater
854,Goya,40.42505631445714,-3.6743303732626806,Fundue Si Chuang,40.425934,-3.674843,Chinese Restaurant
855,Goya,40.42505631445714,-3.6743303732626806,Goiko Grill,40.428843681419195,-3.6754006864803648,Burger Joint
856,Goya,40.42505631445714,-3.6743303732626806,Mercadona,40.42726,-3.6734693,Supermarket
857,Goya,40.42505631445714,-3.6743303732626806,La merendona,40.4238777217409,-3.678741550559273,Café
858,Goya,40.42505631445714,-3.6743303732626806,TreZe Restaurante & Bar,40.42718847645551,-3.678429449556118,Mediterranean Restaurant
859,Goya,40.42505631445714,-3.6743303732626806,El Horno de Juan,40.42369772289902,-3.677425405171391,Spanish Restaurant
860,Goya,40.42505631445714,-3.6743303732626806,Taberna Buendi,40.426666,-3.673866,Spanish Restaurant
861,Goya,40.42505631445714,-3.6743303732626806,Starbucks,40.426066801136066,-3.6756167469058876,Coffee Shop
862,Goya,40.42505631445714,-3.6743303732626806,Mistura,40.42495852381354,-3.678382889311096,Ice Cream Shop
863,Fuente del Berro,40.42478619924381,-3.663702777445319,Tablao Flamenco Cafetín La Quimera,40.42556485648155,-3.661699426689535,Performing Arts Venue
864,Fuente del Berro,40.42478619924381,-3.663702777445319,Crossfit Singular Box,40.42730913124123,-3.6623721718686006,Gym / Fitness Center
865,Fuente del Berro,40.42478619924381,-3.663702777445319,Parque Quinta de la Fuente del Berro,40.42264446301398,-3.661108016967773,Park
866,Fuente del Berro,40.42478619924381,-3.663702777445319,Cervecería Thomas,40.4278623780691,-3.6664501865943517,Brewery
867,Fuente del Berro,40.42478619924381,-3.663702777445319,Supermercado Mi Alcampo,40.4258611361747,-3.667141692444357,Grocery Store
868,Fuente del Berro,40.42478619924381,-3.663702777445319,Donde Ricky,40.425590560454204,-3.6690705898784004,Spanish Restaurant
869,Fuente del Berro,40.42478619924381,-3.663702777445319,Casco Antiguo,40.422819574235234,-3.6660971917757057,Dive Shop
870,Fuente del Berro,40.42478619924381,-3.663702777445319,Or-Dago,40.42659831353256,-3.6610967820128244,Spanish Restaurant
871,Fuente del Berro,40.42478619924381,-3.663702777445319,Teatro Tribueñe,40.42667436589053,-3.6608022705390604,Performing Arts Venue
872,Fuente del Berro,40.42478619924381,-3.663702777445319,Museo Casa de la Moneda,40.422829976125385,-3.668966336239829,Museum
873,Fuente del Berro,40.42478619924381,-3.663702777445319,Helados Sienna,40.42665430493626,-3.660812286318254,Ice Cream Shop
874,Fuente del Berro,40.42478619924381,-3.663702777445319,La Sirena,40.42625271189442,-3.664747561767294,Grocery Store
875,Fuente del Berro,40.42478619924381,-3.663702777445319,El Paladar,40.42605177310529,-3.665484589722698,Tapas Restaurant
876,Fuente del Berro,40.42478619924381,-3.663702777445319,Paseo Marques De Zafra,40.42593932378855,-3.6627899375048965,Park
877,Fuente del Berro,40.42478619924381,-3.663702777445319,Fitness Place,40.429057456820765,-3.665538886701721,Gym / Fitness Center
878,Fuente del Berro,40.42478619924381,-3.663702777445319,Bukardia,40.427139355975704,-3.6684861470808166,Bar
879,Fuente del Berro,40.42478619924381,-3.663702777445319,Restaurante Galicia Dourada,40.424107784585416,-3.6662635078978716,Restaurant
880,Fuente del Berro,40.42478619924381,-3.663702777445319,Biscotto,40.42307317290005,-3.6689694233447727,Coffee Shop
881,Fuente del Berro,40.42478619924381,-3.663702777445319,Carrefour Express,40.42782140030292,-3.6679229695139433,Convenience Store
882,Fuente del Berro,40.42478619924381,-3.663702777445319,AhorraMas,40.42504047245537,-3.668812830048473,Supermarket
883,Fuente del Berro,40.42478619924381,-3.663702777445319,Bingo Roma,40.42796408089171,-3.6676640243378325,Casino
884,Fuente del Berro,40.42478619924381,-3.663702777445319,Arte 9,40.426675116185955,-3.6685305029899733,Hobby Shop
885,Fuente del Berro,40.42478619924381,-3.663702777445319,De'Galicia,40.4266993294258,-3.6674538726769557,Bar
886,Fuente del Berro,40.42478619924381,-3.663702777445319,O2 Centro Wellness,40.427306183104015,-3.668553388197816,Gym
887,Fuente del Berro,40.42478619924381,-3.663702777445319,La Taberna del Pintor,40.428224,-3.666718,Bar
888,Fuente del Berro,40.42478619924381,-3.663702777445319,Terra Celta,40.42669513300478,-3.66778455915886,Spanish Restaurant
889,Fuente del Berro,40.42478619924381,-3.663702777445319,Galería Comercial Lonja Marqués De Zafra,40.42604001658941,-3.6647079505324602,Shopping Mall
890,Fuente del Berro,40.42478619924381,-3.663702777445319,Dia %,40.425897951447574,-3.663920683689713,Supermarket
891,Fuente del Berro,40.42478619924381,-3.663702777445319,La Retama,40.425516731099115,-3.6619352413560016,Tapas Restaurant
892,Fuente del Berro,40.42478619924381,-3.663702777445319,BP,40.4261,-3.6582,Gas Station
